_id,rollno,schoolname,visualScore,visualTime,audioScore,audioTime,kinestheticScore,kinestheticTime,readWriteScore,readWriteTime,predictedStyle
694135bb0ea401e84a5a426b_synthetic,153,vydehi international school,13,867,7,1362,5,178,14,597,Kinesthetic
694135030ea401e84a5a3b3a_synthetic,34,st. charles high school,10,410,15,166,8,424,3,924,Visual
694135ba0ea401e84a5a4235_synthetic,80,schs,11,1068,0,1213,14,34,13,517,Auditory
694135ba0ea401e84a5a4249_synthetic,105,vydehi school,12,859,13,762,10,970,3,1327,Visual
6941361c0ea401e84a5a4995_synthetic,187,dps school,11,956,13,635,15,1512,5,613,Auditory
694134fa0ea401e84a5a3849_synthetic,38,lfsh,5,72,7,1131,2,1156,1,1448,Visual
694135bb0ea401e84a5a4333_synthetic,64,scts,0,990,11,637,1,283,4,155,Visual
694134f90ea401e84a5a3737_synthetic,4,dpsbe,5,965,5,228,0,1129,11,1056,Read/Write
694134fa0ea401e84a5a383b_synthetic,42,miranda public school,6,1505,13,283,10,1159,11,135,Auditory
694135ba0ea401e84a5a4214_synthetic,166,nps school,13,197,2,335,3,994,8,823,Read\Write
694135000ea401e84a5a39ae_synthetic,13,dpsbe,9,445,9,1088,7,1321,10,1116,Kinesthetic
694135b90ea401e84a5a415e_synthetic,225,ryan international school,9,840,15,689,5,652,15,299,Auditory
694135bd0ea401e84a5a445e_synthetic,129,indian public school,4,859,3,943,4,436,10,682,Kinesthetic
6941361f0ea401e84a5a4c18_synthetic,143,abc,3,1463,2,1172,11,1251,1,172,Auditory
694134fd0ea401e84a5a3932_synthetic,6,lfsh,8,216,12,1484,14,697,1,583,Auditory
6941361d0ea401e84a5a4a4c_synthetic,232,cmrit,12,1410,6,1429,11,1256,15,1408,Kinesthetic
6944444f7c599a12a237a755_synthetic,22,nps school,14,17,13,0,14,17,13,23,Kinesthetic
694136190ea401e84a5a4729_synthetic,121,little flower english high school,10,477,0,2003,9,911,13,1177,Kinesthetic
6941361b0ea401e84a5a48d8_synthetic,220,kishor vidya bhavan,8,941,0,1518,9,1398,11,1093,Kinesthetic
694135bb0ea401e84a5a42b5_synthetic,63,st.vincent pallotti school,7,390,11,1411,1,1156,14,324,Kinesthetic
694135ba0ea401e84a5a4222_synthetic,176,abc,5,1249,12,1316,1,169,9,45,Visual
694659b2d7c599a12a237ac70_synthetic,27,nps,10,89,14,71,9,0,14,157,Auditory
694135bc0ea401e84a5a439b_synthetic,212,deens school,2,1062,2,1834,2,390,3,101,Kinesthetic
694134f90ea401e84a5a37a5_synthetic,26,schs,9,1593,1,324,2,445,5,547,Visual
694134fd0ea401e84a5a3924_synthetic,16,dpsbe,7,108,10,169,14,1060,15,338,Read/Write
694134fc0ea401e84a5a38b4_synthetic,45,lfsh,6,111,2,1212,3,274,9,493,Kinesthetic
694135bb0ea401e84a5a4264_synthetic,226,cmrit,4,129,14,1361,2,644,8,516,Visual
694135030ea401e84a5a3b3a_synthetic,29,st. charles high school,10,337,15,87,8,440,3,895,Visual
694135fa0ea401e84a5a4681_synthetic,206,ryan international school,14,916,11,1286,9,140,13,339,Read\Write
694135bd0ea401e84a5a4479_synthetic,66,st. charles high school,4,148,2,962,11,1095,0,159,Auditory
694134fc0ea401e84a5a38b4_synthetic,50,lfsh,6,112,2,1197,3,286,9,443,Kinesthetic
6940270535fab56ec1fc0362_synthetic,21,ryan international school,15,3051,7,114,15,106,13,323,Read/Write
694135ba0ea401e84a5a417f_synthetic,86,lfsh,15,1262,3,249,2,117,3,1318,Read\Write
694134f90ea401e84a5a371b_synthetic,47,schs,7,555,5,758,1,1024,7,1302,Visual
694135bb0ea401e84a5a4305_synthetic,175,scts,4,313,1,1399,5,339,4,559,Auditory
694135bb0ea401e84a5a430c_synthetic,226,abc high school,0,1424,10,809,15,32,6,683,Auditory
694134fa0ea401e84a5a381f_synthetic,12,nps,5,861,8,1327,4,774,9,640,Kinesthetic
694134fd0ea401e84a5a395e_synthetic,5,lfsh,14,833,0,720,7,363,3,785,Read\Write
6940270535fab56ec1fc0362_synthetic,16,ryan international school,15,3059,7,91,15,148,13,278,Read/Write
694134fd0ea401e84a5a3989_synthetic,24,nps,9,1712,10,449,5,1214,12,1203,Read/Write
694135bb0ea401e84a5a4264_synthetic,226,cmrit,4,119,14,1323,2,659,8,457,Visual
694135ba0ea401e84a5a41e5_synthetic,105,nps school,15,0,0,980,8,1352,10,427,Read\Write
694135bb0ea401e84a5a4264_synthetic,226,cmrit,4,168,14,1361,2,611,8,501,Visual
6941361f0ea401e84a5a4c32_synthetic,155,nps,14,400,14,169,12,851,4,269,Visual
694135ba0ea401e84a5a4186_synthetic,210,ryan international school,0,225,10,489,4,731,6,398,Visual
6944ff307c599a12a237a883_synthetic,33,sea school,15,397,5,119,13,76,13,188,Visual
694135bc0ea401e84a5a4424_synthetic,169,vydehi international school,1,852,2,1134,0,1118,10,307,Kinesthetic
694135bc0ea401e84a5a43a2_synthetic,82,nps school,6,68,15,1845,15,894,1,570,Auditory
694136190ea401e84a5a4729_synthetic,116,little flower english high school,10,557,0,2010,9,939,13,1186,Kinesthetic
694135bd0ea401e84a5a44f4_synthetic,107,dps school,15,627,3,1609,15,243,13,1052,Auditory
694135ba0ea401e84a5a420d_synthetic,240,kishor vidya bhavan,9,499,3,360,0,828,14,1352,Kinesthetic
694135bd0ea401e84a5a44e0_synthetic,141,lfsh,4,1172,0,819,1,995,6,393,Kinesthetic
694135ba0ea401e84a5a4172_synthetic,151,schs,8,603,15,1877,5,1363,10,739,Visual
694134f90ea401e84a5a37b2_synthetic,35,st.vincent pallotti school,5,1785,7,69,10,1466,2,325,Auditory
694135000ea401e84a5a3a6a_synthetic,39,nps,8,832,11,902,4,343,7,149,Auditory
694135f90ea401e84a5a45d6_synthetic,57,little flower english high school,4,0,0,982,4,470,1,1218,Read\Write
6941361f0ea401e84a5a4c5e_synthetic,158,scts,9,951,11,841,1,1078,14,1120,Kinesthetic
694134f90ea401e84a5a377c_synthetic,49,scts,1,644,11,1259,0,1229,4,939,Auditory
694135b90ea401e84a5a414a_synthetic,138,dpsbe,0,736,0,1502,3,1225,11,572,Kinesthetic
694134f90ea401e84a5a371b_synthetic,46,schs,7,481,5,809,1,1038,7,1260,Visual
693d0ad635fab56ec1fbf996_synthetic,28,ryan international school,10,127,12,0,9,38,12,107,Kinesthetic
6941361a0ea401e84a5a47a2_synthetic,192,XYZ School,15,436,3,200,14,1197,5,1167,Read\Write
694135b90ea401e84a5a4157_synthetic,50,st.vincent pallotti school,9,0,12,1564,14,1459,4,255,Auditory
694134f90ea401e84a5a376e_synthetic,10,dpsbe,11,1674,9,565,2,701,4,1396,Visual
694135bd0ea401e84a5a44c5_synthetic,191,dps school,11,1130,10,877,14,559,10,1082,Auditory
6941361b0ea401e84a5a487b_synthetic,49,nps,7,726,2,1630,15,74,3,487,Auditory
694135ba0ea401e84a5a41c3_synthetic,206,abc high school,13,483,8,877,9,1377,11,939,Read\Write
694134f90ea401e84a5a374c_synthetic,30,st.vincent pallotti school,12,854,3,1255,9,253,5,351,Visual
694134fa0ea401e84a5a3849_synthetic,41,lfsh,5,99,7,1184,2,1246,1,1442,Visual
694135ba0ea401e84a5a420d_synthetic,240,kishor vidya bhavan,9,574,3,385,0,902,14,1345,Kinesthetic
694659b2d7c599a12a237accc_synthetic,18,little flower english high school,7,39,6,10,14,102,3,10,Kinesthetic
694135000ea401e84a5a39ae_synthetic,16,dpsbe,9,468,9,1022,7,1348,10,1079,Kinesthetic
694135bb0ea401e84a5a42e3_synthetic,183,vydehi school,9,574,14,254,2,272,4,609,Visual
694135bb0ea401e84a5a4293_synthetic,181,new baldwin international school,10,658,12,1982,9,956,12,108,Kinesthetic
694134fa0ea401e84a5a3834_synthetic,15,miranda public school,12,1595,7,483,11,519,12,1070,Read/Write
694135bd0ea401e84a5a4479_synthetic,63,st. charles high school,4,65,2,1011,11,1109,0,160,Auditory
694134fd0ea401e84a5a3932_synthetic,2,lfsh,12,1458,14,734,1,609,8,226,Auditory
694135bd0ea401e84a5a44ed_synthetic,248,nps,8,782,4,1618,2,1416,1,635,Read\Write
694135bb0ea401e84a5a4325_synthetic,204,dpsbe,7,153,10,161,9,1156,11,1145,Kinesthetic
694135b90ea401e84a5a415e_synthetic,226,ryan international school,9,896,15,728,5,648,15,338,Auditory
694135bc0ea401e84a5a4394_synthetic,104,vydehi school,14,603,4,973,14,1244,14,1392,Read\Write
694135bc0ea401e84a5a441d_synthetic,238,kishor vidya bhavan,14,149,13,502,2,917,6,759,Read\Write
694135bd0ea401e84a5a4479_synthetic,64,st. charles high school,4,110,2,996,11,1159,0,158,Auditory
694135fa0ea401e84a5a464f_synthetic,166,vydehi international school,11,169,8,656,13,1199,0,398,Auditory
694135000ea401e84a5a39cd_synthetic,39,lfsh,2,1141,5,1127,0,378,7,223,Read/Write
694134fc0ea401e84a5a38b4_synthetic,50,lfsh,2,1211,3,243,9,485,6,132,Kinesthetic
6941361a0ea401e84a5a4748_synthetic,56,dps school,7,1399,11,306,15,197,6,1096,Auditory
6945219b7c599a12a237a8eb_synthetic,59,cmrit,11,260,14,70,0,59,0,48,Auditory
6941361a0ea401e84a5a477b_synthetic,124,sudana residential school,14,251,13,1491,13,1096,2,433,Read\Write
694135bc0ea401e84a5a4360_synthetic,109,abc,4,791,6,1419,11,1498,14,156,Kinesthetic
6941361f0ea401e84a5a4c32_synthetic,156,nps,14,408,14,136,12,850,4,295,Visual
694134f90ea401e84a5a375a_synthetic,40,ryan international school,0,1383,3,877,7,819,2,1464,Kinesthetic
6941361c0ea401e84a5a49c8_synthetic,62,st.vincent pallotti school,10,830,14,593,6,938,12,1390,Visual
694135fa0ea401e84a5a4681_synthetic,208,ryan international school,14,914,11,1266,9,109,13,309,Read\Write
694135fa0ea401e84a5a46d8_synthetic,71,cmrit,4,1094,4,1250,11,579,6,593,Auditory
694134f90ea401e84a5a3737_synthetic,7,dpsbe,5,1001,5,235,0,1141,11,1009,Read/Write
694134fa0ea401e84a5a3834_synthetic,18,miranda public school,12,1089,12,1566,7,454,11,544,Read\Write
6941361d0ea401e84a5a4a37_synthetic,106,ryan international school,3,817,5,136,10,1173,8,900,Auditory
6942c66b7c599a12a237a356_synthetic,15,abc high school,5,82,8,117,10,63,7,21,Kinesthetic
694135ba0ea401e84a5a416b_synthetic,68,schs,12,149,11,87,2,902,10,1156,Read\Write
694135bd0ea401e84a5a44c5_synthetic,193,dps school,11,1157,10,835,14,550,10,1049,Auditory
694135fa0ea401e84a5a4642_synthetic,73,sudana residential school,15,1032,3,1831,15,899,0,1399,Kinesthetic
694135bb0ea401e84a5a428c_synthetic,187,scts,2,171,9,599,11,1246,0,895,Auditory
6941361b0ea401e84a5a481c_synthetic,88,little flower english high school,0,998,11,104,7,1384,4,812,Visual
6941361c0ea401e84a5a4976_synthetic,178,schs,10,1096,9,1444,15,282,10,906,Auditory
694184fdd7d68295d2ff1384_synthetic,13,st. charles high school,7,16,5,11,12,11,7,0,Kinesthetic
694135bd0ea401e84a5a445e_synthetic,127,indian public school,4,922,3,960,4,504,10,700,Kinesthetic
6941361c0ea401e84a5a4995_synthetic,183,dps school,11,1021,13,673,15,1546,5,591,Auditory
694135bb0ea401e84a5a428c_synthetic,190,scts,2,170,9,624,11,1212,0,912,Auditory
694134f90ea401e84a5a3745_synthetic,12,ryan international school,9,1001,7,1345,7,418,0,1006,Read\Write
694134f90ea401e84a5a377c_synthetic,52,scts,4,986,1,677,11,1297,0,1301,Auditory
694134f90ea401e84a5a374c_synthetic,26,st.vincent pallotti school,5,395,12,787,3,1266,9,313,Visual
694134f90ea401e84a5a373e_synthetic,32,schs,0,1028,3,1075,11,1404,12,802,Read/Write
694135bc0ea401e84a5a4360_synthetic,109,abc,4,776,6,1431,11,1492,14,104,Kinesthetic
694134fd0ea401e84a5a394b_synthetic,18,st.vincent pallotti school,7,722,13,168,9,64,5,1194,Visual
6941361a0ea401e84a5a47a2_synthetic,192,XYZ School,15,451,3,153,14,1199,5,1188,Read\Write
694134fa0ea401e84a5a37f2_synthetic,20,ryan international school,7,1377,1,1334,6,1113,4,1270,Visual
693d08f035fab56ec1fbf993_synthetic,18,st.vincent pallotti school,13,141,11,8,13,102,11,127,Read/Write
694135ba0ea401e84a5a4214_synthetic,164,nps school,13,127,2,361,3,998,8,808,Read\Write
694135bc0ea401e84a5a439b_synthetic,211,deens school,2,1004,2,1843,2,336,3,145,Kinesthetic
69454da37c599a12a237a9b7_synthetic,33,vydehi international school,10,105,13,22,13,44,13,99,Kinesthetic
694135b90ea401e84a5a415e_synthetic,227,ryan international school,9,880,15,733,5,669,15,271,Auditory
69457dc27c599a12a237aa92_synthetic,35,ryan international school,10,0,14,7,11,53,0,60,Auditory
6944ff467c599a12a237a884_synthetic,5,ryan international school,13,191,14,55,15,55,15,150,Kinesthetic
694134f90ea401e84a5a371b_synthetic,45,schs,7,485,5,827,1,1102,7,1286,Visual
693d055b35fab56ec1fbf98a_synthetic,19,miranda public school,12,71,0,0,5,10,13,155,Read/Write
694135bb0ea401e84a5a4264_synthetic,225,cmrit,4,137,14,1340,2,593,8,525,Visual
694135bc0ea401e84a5a43b6_synthetic,202,abc,5,714,12,1335,9,748,2,165,Visual
6941361a0ea401e84a5a47a9_synthetic,71,ryan international school,1,398,12,189,6,1252,7,235,Visual
6941361c0ea401e84a5a49d6_synthetic,197,scts,10,992,9,1581,1,1271,12,1050,Read\Write
694134fc0ea401e84a5a388f_synthetic,50,schs,2,122,8,1075,13,425,8,950,Kinesthetic
694134f90ea401e84a5a3730_synthetic,21,nps,15,955,4,1078,8,1468,2,511,Read\Write
6944f0527c599a12a237a848_synthetic,7,nps,14,109,6,74,8,38,8,54,Visual
694134fd0ea401e84a5a3924_synthetic,20,dpsbe,7,31,10,199,14,993,15,295,Read/Write
694135ba0ea401e84a5a41b5_synthetic,149,st. charles high school,0,1234,3,1050,15,997,13,258,Auditory
694135fa0ea401e84a5a46cb_synthetic,169,dpsbe,4,344,5,678,10,749,11,1098,Kinesthetic
694135ba0ea401e84a5a41f9_synthetic,204,nps school,8,179,9,771,9,1425,1,79,Visual
694134fa0ea401e84a5a382d_synthetic,50,nps,2,1392,5,1180,6,402,2,372,Auditory
6941361a0ea401e84a5a47a2_synthetic,192,XYZ School,15,493,3,191,14,1259,5,1186,Read\Write
6941361f0ea401e84a5a4c65_synthetic,95,vydehi international school,9,1524,11,338,6,1363,7,1406,Visual
6941361b0ea401e84a5a4829_synthetic,233,st. charles high school,2,1119,2,400,8,839,3,593,Auditory
693d0ad635fab56ec1fbf996_synthetic,34,ryan international school,10,72,12,13,9,46,12,43,Kinesthetic
694135f90ea401e84a5a4627_synthetic,89,new baldwin international school,1,259,9,51,1,846,14,1221,Kinesthetic
694135bd0ea401e84a5a44ab_synthetic,129,dpsbe,7,1033,0,1368,8,771,13,1437,Kinesthetic
694135fa0ea401e84a5a46d8_synthetic,70,cmrit,4,1091,4,1241,11,560,6,521,Auditory
694134f90ea401e84a5a37b9_synthetic,23,schs,4,1097,5,1475,4,877,9,1001,Kinesthetic
6941361a0ea401e84a5a476e_synthetic,151,st. charles high school,3,434,0,1644,15,324,4,357,Auditory
6941361f0ea401e84a5a4c32_synthetic,156,nps,14,362,14,166,12,916,4,311,Visual
694135bc0ea401e84a5a43c4_synthetic,110,vydehi international school,5,510,9,12,11,79,1,873,Auditory
694135bd0ea401e84a5a44f4_synthetic,107,dps school,15,596,3,1607,15,278,13,998,Auditory
6942ca0f7c599a12a237a364_synthetic,12,ryan international school,13,62,11,15,12,87,12,57,Visual
6944f8de7c599a12a237a868_synthetic,7,ryan international school,12,408,14,342,0,56,0,6,Auditory
694134f90ea401e84a5a376e_synthetic,11,dpsbe,4,1331,11,1644,9,540,2,674,Visual
694135bb0ea401e84a5a4325_synthetic,203,dpsbe,7,225,10,111,9,1140,11,1160,Kinesthetic
694136190ea401e84a5a4729_synthetic,116,little flower english high school,10,529,0,1964,9,939,13,1099,Kinesthetic
694135bd0ea401e84a5a44d3_synthetic,231,vydehi school,4,1353,9,1717,0,986,0,536,Visual
6941361e0ea401e84a5a4b03_synthetic,110,nps,13,134,2,1744,12,1002,2,558,Read\Write
6941361f0ea401e84a5a4c65_synthetic,93,vydehi international school,9,1509,11,368,6,1408,7,1353,Visual
694134f90ea401e84a5a3745_synthetic,9,ryan international school,9,1036,7,1283,7,436,0,968,Read\Write
6941361c0ea401e84a5a49c8_synthetic,65,st.vincent pallotti school,10,819,14,600,6,922,12,1349,Visual
694136200ea401e84a5a4d09_synthetic,100,ryan international school,13,947,8,884,5,1044,13,275,Kinesthetic
694135fa0ea401e84a5a46c4_synthetic,127,vydehi international school,12,1227,8,737,0,45,11,1014,Read\Write
694135ba0ea401e84a5a421b_synthetic,92,ryan international school,1,736,12,1341,13,169,1,39,Visual
694134fa0ea401e84a5a3842_synthetic,9,schs,4,1330,1,939,13,829,12,617,Kinesthetic
694135fa0ea401e84a5a46b0_synthetic,216,sea school,15,358,5,7,4,1177,11,701,Read\Write
694134f90ea401e84a5a3783_synthetic,41,scts,12,1444,15,545,14,864,14,725,Visual
693d055b35fab56ec1fbf98a_synthetic,24,miranda public school,12,41,0,0,5,17,13,157,Read/Write
694506e67c599a12a237a898_synthetic,20,st.vincent pallotti school,8,335,12,40,10,35,13,49,Read/Write
694134fd0ea401e84a5a394b_synthetic,19,st.vincent pallotti school,7,722,13,238,9,140,5,1170,Visual
